OrderNumber,OrderDate,ShipDate,ShipmentCost,RequestedShippingService,ShippedCarrier,ShippedService,Weight,Length,Width,Height,OrderTotal,Warehouse,Account
6665085,2023-02-01 15:44:27,2023-02-02 00:00:00,8.70,STANDARD - BEST WAY EBAY,stamps_com,usps_priority_mail,58.10,16.00,10.00,1.00,69.90,FedEx Trade Network,mishon
6665083,2023-02-01 15:03:39,2023-02-02 00:00:00,22.96,Amazon Merchants@ - Standard,ups,ups_standard,76.00,16.00,10.00,1.00,48.25,"New Dundee, ON",partdiscounter
6665082,2023-02-01 15:07:57,2023-02-02 00:00:00,20.31,Amazon Merchants@ - Expedited,canada_post,expedited_parcel,162.60,11.50,8.50,6.50,80.43,"New Dundee, ON",partdiscounter
6665081,2023-02-01 15:01:04,2023-02-02 00:00:00,14.69,Amazon Merchants@ - Expedited,canada_post,expedited_parcel,49.30,16.00,10.00,1.00,57.43,"New Dundee, ON",partdiscounter
6665080,2023-02-01 15:00:39,2023-02-02 00:00:00,16.28,Amazon Merchants@ - Standard,canada_post,expedited_parcel,17.64,10.00,6.00,1.00,60.89,"New Dundee, ON",partdiscounter
6665066,2023-02-01 15:26:31,2023-02-02 00:00:00,8.12,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,16.20,16.00,10.00,1.00,23.87,FedEx Trade Network,mishon
6665065,2023-02-01 15:24:38,2023-02-02 00:00:00,7.96,STANDARD - BEST WAY AMAZON,fedex,fedex_smartpost_parcel_select,17.60,16.00,10.00,1.00,27.51,FedEx Trade Network,mishon
6665060,2023-02-01 15:29:56,2023-02-02 00:00:00,7.96,STANDARD - BEST WAY EBAY,fedex,fedex_smartpost_parcel_select,23.20,10.00,6.00,1.00,34.95,FedEx Trade Network,mishon
6665059,2023-02-01 15:29:15,2023-02-02 00:00:00,8.37,STANDARD - BEST WAY EBAY,stamps_com,usps_priority_mail,17.60,16.00,10.00,1.00,39.95,FedEx Trade Network,mishon
6665057,2023-02-01 15:31:55,2023-02-02 00:00:00,6.07,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,13.40,16.00,10.00,1.00,29.95,FedEx Trade Network,mishon
6665056,2023-02-01 15:28:09,2023-02-02 00:00:00,9.54,STANDARD - BEST WAY EBAY,stamps_com,usps_priority_mail,18.30,16.00,10.00,1.00,21.95,FedEx Trade Network,mishon
6665054,2023-02-01 15:26:50,2023-02-02 00:00:00,7.96,STANDARD - BEST WAY EBAY,fedex,fedex_smartpost_parcel_select,21.80,16.00,10.00,1.00,32.95,FedEx Trade Network,mishon
6665048,2023-02-01 14:49:19,2023-02-02 00:00:00,21.52,Amazon Merchants@ - Standard,ups,ups_standard,139.40,42.00,5.00,4.00,241.44,"New Dundee, ON",partdiscounter
6665029,2023-02-01 15:14:53,2023-02-02 00:00:00,8.70,STANDARD - BEST WAY EBAY,stamps_com,usps_priority_mail,17.60,16.00,10.00,1.00,49.95,FedEx Trade Network,mishon
6665028,2023-02-01 15:14:50,2023-02-02 00:00:00,4.88,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,9.90,16.00,10.00,1.00,39.95,FedEx Trade Network,mishon
6665024,2023-02-01 15:04:36,2023-02-02 00:00:00,5.04,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,12.00,16.00,10.00,1.00,27.01,FedEx Trade Network,mishon
6665021,2023-02-01 14:59:14,2023-02-02 00:00:00,4.15,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,5.30,16.00,10.00,1.00,19.09,FedEx Trade Network,mishon
6665020,2023-02-01 15:00:03,2023-02-02 00:00:00,14.54,STANDARD - BEST WAY AMAZON,fedex,fedex_home_delivery,298.50,24.00,8.00,8.00,140.67,FedEx Trade Network,mishon
6664989,2023-02-01 15:05:27,2023-02-02 00:00:00,8.70,STANDARD - BEST WAY EBAY,stamps_com,usps_priority_mail,34.50,16.00,10.00,1.00,29.95,FedEx Trade Network,mishon
6664986,2023-02-01 15:05:23,2023-02-02 00:00:00,4.88,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,10.60,16.00,10.00,1.00,39.95,FedEx Trade Network,mishon
6664979,2023-02-01 14:16:39,2023-02-02 00:00:00,10.20,Amazon Merchants@ - Expedited,canada_post,expedited_parcel,4.90,16.00,10.00,1.00,51.92,"New Dundee, ON",partdiscounter
6664973,2023-02-01 15:00:03,2023-02-02 00:00:00,3.81,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,3.50,10.00,6.00,1.00,14.95,FedEx Trade Network,mishon
6664971,2023-02-01 14:58:51,2023-02-02 00:00:00,8.37,STANDARD - BEST WAY EBAY,stamps_com,usps_priority_mail,27.50,16.00,10.00,1.00,59.95,FedEx Trade Network,mishon
6664969,2023-02-01 14:53:39,2023-02-02 00:00:00,8.12,STANDARD - BEST WAY EBAY,stamps_com,usps_priority_mail,17.60,16.00,10.00,1.00,24.95,FedEx Trade Network,mishon
6664952,2023-02-01 14:49:30,2023-02-02 00:00:00,8.12,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,25.30,16.00,10.00,1.00,47.60,FedEx Trade Network,mishon
6664951,2023-02-01 14:50:11,2023-02-03 00:00:00,4.81,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,11.30,10.00,6.00,1.00,21.15,FedEx Trade Network,mishon
6664949,2023-02-01 14:48:57,2023-02-02 00:00:00,9.54,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,26.80,16.00,10.00,1.00,52.95,FedEx Trade Network,mishon
6664944,2023-02-01 14:35:06,2023-02-02 00:00:00,4.88,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,8.40,10.00,6.00,1.00,29.59,FedEx Trade Network,mishon
6664926,2023-02-01 14:49:32,2023-02-02 00:00:00,6.22,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,14.10,16.00,10.00,1.00,27.95,FedEx Trade Network,mishon
6664924,2023-02-01 14:50:23,2023-02-02 00:00:00,8.12,STANDARD - BEST WAY EBAY,stamps_com,usps_priority_mail,84.50,16.00,10.00,1.00,59.95,FedEx Trade Network,mishon
6664923,2023-02-01 14:52:32,2023-02-02 00:00:00,9.54,STANDARD - BEST WAY EBAY,stamps_com,usps_priority_mail,31.00,16.00,10.00,1.00,55.95,FedEx Trade Network,mishon
6664921,2023-02-01 14:50:18,2023-02-02 00:00:00,11.46,STANDARD - BEST WAY EBAY,fedex,fedex_home_delivery,230.60,12.00,8.00,12.00,399.95,FedEx Trade Network,mishon
6664920,2023-02-01 14:45:44,2023-02-02 00:00:00,4.15,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,5.30,16.00,10.00,1.00,9.95,FedEx Trade Network,mishon
6664916,2023-02-01 14:48:11,2023-02-02 00:00:00,4.15," - ",stamps_com,usps_first_class_mail,7.70,10.00,6.00,1.00,0.01,FedEx Trade Network,mishon
6664914,2023-02-01 14:44:37,2023-02-02 00:00:00,8.70,STANDARD - BEST WAY EBAY,stamps_com,usps_priority_mail,25.30,16.00,10.00,1.00,19.95,FedEx Trade Network,mishon
6664912,2023-02-01 14:43:25,2023-02-02 00:00:00,11.32,STANDARD - BEST WAY EBAY,fedex,fedex_home_delivery,254.80,16.00,12.00,10.00,189.95,FedEx Trade Network,mishon
6664910,2023-02-01 14:40:22,2023-02-02 00:00:00,8.70,STANDARD - BEST WAY EBAY,stamps_com,usps_priority_mail,33.80,16.00,10.00,1.00,49.95,FedEx Trade Network,mishon
6664891,2023-02-01 14:30:10,2023-02-02 00:00:00,11.78,STANDARD - BEST WAY EBAY,fedex,fedex_home_delivery,151.40,11.50,8.50,6.50,129.95,FedEx Trade Network,mishon
6664887,2023-02-01 14:30:43,2023-02-02 00:00:00,7.96,STANDARD - BEST WAY AMAZON,fedex,fedex_smartpost_parcel_select,62.40,15.50,11.50,3.50,32.05,FedEx Trade Network,mishon
6664885,2023-02-01 14:27:50,2023-02-02 00:00:00,8.70,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,16.20,16.00,10.00,1.00,23.76,FedEx Trade Network,mishon
6664884,2023-02-01 14:27:25,2023-02-02 00:00:00,10.73,STANDARD - BEST WAY AMAZON,fedex,fedex_smartpost_parcel_select,29.90,24.00,4.00,4.00,23.71,FedEx Trade Network,mishon
6664881,2023-02-01 14:23:37,2023-02-02 00:00:00,8.37,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,28.20,16.00,10.00,1.00,32.12,FedEx Trade Network,mishon
6664880,2023-02-01 14:23:27,2023-02-02 00:00:00,5.33,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,9.90,16.00,10.00,1.00,21.67,FedEx Trade Network,mishon
6664877,2023-02-01 14:19:02,2023-02-02 00:00:00,3.90,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,2.10,16.00,10.00,1.00,15.10,FedEx Trade Network,mishon
6664874,2023-02-01 14:15:35,2023-02-02 00:00:00,7.96,STANDARD - BEST WAY AMAZON,fedex,fedex_smartpost_parcel_select,45.80,16.00,10.00,1.00,42.07,FedEx Trade Network,mishon
6664865,2023-02-01 13:49:51,2023-02-02 00:00:00,14.70,Amazon Merchants@ - Standard,ups,ups_standard,4.90,16.00,10.00,1.00,27.94,"New Dundee, ON",partdiscounter
6664864,2023-02-01 13:49:38,2023-02-02 00:00:00,20.23,Amazon Merchants@ - Expedited,canada_post,expedited_parcel,166.10,11.50,8.50,6.50,79.04,"New Dundee, ON",partdiscounter
6664861,2023-02-01 14:27:01,2023-02-02 00:00:00,8.70,STANDARD - BEST WAY EBAY,stamps_com,usps_priority_mail,58.10,16.00,10.00,1.00,59.95,FedEx Trade Network,mishon
6664860,2023-02-01 14:25:02,2023-02-02 00:00:00,12.11,STANDARD - BEST WAY EBAY,fedex,fedex_home_delivery,227.00,24.00,9.00,4.00,129.95,FedEx Trade Network,mishon
6664841,2023-02-01 13:37:13,2023-02-02 00:00:00,18.80,Amazon Merchants@ - Expedited,canada_post,expedited_parcel,159.80,11.50,8.50,6.50,229.89,"New Dundee, ON",partdiscounter
6664840,2023-02-01 14:11:03,2023-02-02 00:00:00,12.36,STANDARD - BEST WAY AMAZON,fedex,fedex_home_delivery,330.90,24.00,8.00,8.00,171.15,FedEx Trade Network,mishon
6664838,2023-02-01 14:08:34,2023-02-02 00:00:00,3.81,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,3.50,16.00,10.00,1.00,27.00,FedEx Trade Network,mishon
6664835,2023-02-01 14:01:58,2023-02-02 00:00:00,7.96,STANDARD - BEST WAY AMAZON,fedex,fedex_smartpost_parcel_select,98.60,15.50,11.50,3.50,74.85,FedEx Trade Network,mishon
6664815,2023-02-01 14:09:34,2023-02-02 00:00:00,17.60,eBay - Expedited,ups,ups_standard,90.10,11.50,8.50,6.50,137.94,"New Dundee, ON",partdiscounter
6664812,2023-02-01 14:05:02,2023-02-02 00:00:00,12.27,STANDARD - BEST WAY EBAY,fedex,fedex_smartpost_parcel_select,72.50,11.50,8.50,6.50,65.85,FedEx Trade Network,mishon
6664810,2023-02-01 14:04:44,2023-02-02 00:00:00,3.66,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,3.50,16.00,10.00,1.00,14.95,FedEx Trade Network,mishon
6664809,2023-02-01 14:00:26,2023-02-02 00:00:00,8.12,STANDARD - BEST WAY EBAY,stamps_com,usps_priority_mail,17.60,16.00,10.00,1.00,21.95,FedEx Trade Network,mishon
6664801,2023-02-01 13:26:55,2023-02-02 00:00:00,12.51,Amazon Merchants@ - Expedited,ups,ups_standard,92.20,24.00,4.00,4.00,67.78,"New Dundee, ON",partdiscounter
6664800,2023-02-01 13:18:50,2023-02-02 00:00:00,34.87,Amazon Merchants@ - Standard,ups,ups_standard,242.20,21.00,8.00,4.00,235.14,"New Dundee, ON",partdiscounter
6664798,2023-02-01 13:15:27,2023-02-02 00:00:00,25.66,Amazon Merchants@ - Standard,ups,ups_standard,71.10,11.50,8.50,6.50,80.44,"New Dundee, ON",partdiscounter
6664797,2023-02-01 13:13:13,2023-02-02 00:00:00,25.52,Amazon Merchants@ - Expedited,canada_post,expedited_parcel,320.30,11.50,8.50,6.50,158.08,"New Dundee, ON",partdiscounter
6664785,2023-02-01 13:51:50,2023-02-02 00:00:00,10.07,STANDARD - BEST WAY EBAY,stamps_com,usps_priority_mail,16.20,16.00,10.00,1.00,39.95,FedEx Trade Network,mishon
6664783,2023-02-01 13:49:51,2023-02-02 00:00:00,16.10,STANDARD - BEST WAY EBAY,fedex,fedex_home_delivery,329.10,16.00,10.00,12.00,279.95,FedEx Trade Network,mishon
6664782,2023-02-01 13:47:23,2023-02-02 00:00:00,4.81,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,11.30,16.00,10.00,1.00,14.79,FedEx Trade Network,mishon
6664780,2023-02-01 13:41:55,2023-02-02 00:00:00,9.16,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,186.60,10.00,9.00,6.00,149.75,FedEx Trade Network,mishon
6664777,2023-02-01 13:42:58,2023-02-02 00:00:00,4.20,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,5.30,16.00,10.00,6.00,10.68,FedEx Trade Network,mishon
6664776,2023-02-01 13:36:12,2023-02-02 00:00:00,6.60,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,12.30,16.00,10.00,1.00,21.30,FedEx Trade Network,mishon
6664773,2023-02-01 13:38:03,2023-02-02 00:00:00,6.07,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,14.10,10.00,6.00,1.00,24.41,FedEx Trade Network,mishon
6664772,2023-02-01 13:35:07,2023-02-02 00:00:00,9.83,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,161.90,10.00,9.00,6.00,138.72,FedEx Trade Network,mishon
6664749,2023-02-01 13:01:53,2023-02-02 00:00:00,18.19,Amazon Merchants@ - Standard,canada_post,expedited_parcel,4.90,16.00,10.00,1.00,38.80,"New Dundee, ON",partdiscounter
6664730,2023-02-01 13:34:33,2023-02-02 00:00:00,4.81,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,8.80,10.00,6.00,1.00,19.90,FedEx Trade Network,mishon
6664727,2023-02-01 13:36:47,2023-02-02 00:00:00,9.30,STANDARD - BEST WAY EBAY,fedex,fedex_ground,241.10,41.00,4.00,4.00,149.95,FedEx Trade Network,mishon
6664718,2023-02-01 13:23:30,2023-02-02 00:00:00,6.22,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,12.30,16.00,10.00,1.00,26.29,FedEx Trade Network,mishon
6664716,2023-02-01 13:16:37,2023-02-02 00:00:00,6.44,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,15.80,16.00,10.00,1.00,24.56,FedEx Trade Network,mishon
6664708,2023-02-01 13:32:18,2023-02-02 00:00:00,4.09,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,5.30,10.00,6.00,1.00,13.95,FedEx Trade Network,mishon
6664704,2023-02-01 12:47:40,2023-02-02 00:00:00,17.64,Amazon Merchants@ - Standard,ups,ups_standard,56.30,16.00,10.00,1.00,57.70,"New Dundee, ON",partdiscounter
6664696,2023-02-01 13:03:12,2023-02-02 00:00:00,17.40,,canada_post,expedited_parcel,50.00,11.50,8.50,6.50,114.06,"New Dundee, ON",partdiscounter
6664674,2023-02-01 13:15:53,2023-02-02 00:00:00,4.20,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,7.70,10.00,6.00,1.00,14.95,FedEx Trade Network,mishon
6664673,2023-02-01 12:30:13,2023-02-02 00:00:00,26.50,Amazon Merchants@ - Standard,ups,ups_standard,123.90,24.00,5.00,5.00,126.44,"New Dundee, ON",partdiscounter
6664672,2023-02-01 12:33:18,2023-02-02 00:00:00,20.42,Amazon Merchants@ - Standard,canada_post,expedited_parcel,15.50,16.00,10.00,1.00,42.49,"New Dundee, ON",partdiscounter
6664671,2023-02-01 13:10:51,2023-02-02 00:00:00,7.67,STANDARD - BEST WAY AMAZON,fedex,fedex_ground,36.60,16.00,10.00,1.00,48.24,FedEx Trade Network,mishon
6664669,2023-02-01 13:09:43,2023-02-02 00:00:00,4.44,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,6.30,16.00,10.00,1.00,16.12,FedEx Trade Network,mishon
6664663,2023-02-01 12:54:53,2023-02-02 00:00:00,5.04,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,8.80,10.00,6.00,1.00,19.95,FedEx Trade Network,mishon
6664661,2023-02-01 12:59:34,2023-02-02 00:00:00,4.20,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,5.30,10.00,6.00,1.00,13.99,FedEx Trade Network,mishon
6664660,2023-02-01 12:57:08,2023-02-02 00:00:00,4.74,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,10.60,10.00,6.00,1.00,27.46,FedEx Trade Network,mishon
6664659,2023-02-01 12:53:02,2023-02-02 00:00:00,11.74,STANDARD - BEST WAY AMAZON,fedex,fedex_smartpost_parcel_select,54.60,11.50,8.50,6.50,71.19,FedEx Trade Network,mishon
6664649,2023-02-01 13:09:06,2023-02-02 00:00:00,7.96,STANDARD - BEST WAY EBAY,fedex,fedex_smartpost_parcel_select,23.90,16.00,10.00,1.00,26.95,FedEx Trade Network,mishon
6664648,2023-02-01 13:07:10,2023-02-02 00:00:00,7.96,STANDARD - BEST WAY EBAY,fedex,fedex_smartpost_parcel_select,31.70,16.00,10.00,1.00,26.95,FedEx Trade Network,mishon
6664646,2023-02-01 13:01:34,2023-02-02 00:00:00,8.12,STANDARD - BEST WAY EBAY,stamps_com,usps_priority_mail,33.40,16.00,10.00,1.00,51.95,FedEx Trade Network,mishon
6664639,2023-02-01 12:57:19,2023-02-02 00:00:00,8.37,(NO SMARTPOST/MAIL INNOV) - BEST WAY SHOPIFY,stamps_com,usps_priority_mail,28.20,16.00,10.00,1.00,49.95,FedEx Trade Network,mishon
6664619,2023-02-01 12:58:16,2023-02-02 00:00:00,4.09,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,5.30,10.00,6.00,1.00,12.95,FedEx Trade Network,mishon
6664604,2023-02-01 12:47:47,2023-02-02 00:00:00,10.85,STANDARD - BEST WAY AMAZON,fedex,fedex_smartpost_parcel_select,48.60,11.50,8.50,6.50,64.15,FedEx Trade Network,mishon
6664601,2023-02-01 12:48:26,2023-02-02 00:00:00,4.44,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,5.60,16.00,10.00,1.00,23.65,FedEx Trade Network,mishon
6664600,2023-02-01 12:46:55,2023-02-02 00:00:00,9.24,STANDARD - BEST WAY AMAZON,fedex,fedex_ground,22.50,16.00,10.00,1.00,26.88,FedEx Trade Network,mishon
6664598,2023-02-01 12:35:45,2023-02-02 00:00:00,4.20,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,7.70,16.00,10.00,1.00,19.59,FedEx Trade Network,mishon
6664596,2023-02-01 12:33:26,2023-02-02 00:00:00,5.04,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,12.00,16.00,10.00,1.00,15.10,FedEx Trade Network,mishon
6664581,2023-02-01 12:34:35,2023-02-02 00:00:00,8.37,(NO SMARTPOST/MAIL INNOV) - BEST WAY SHOPIFY,stamps_com,usps_priority_mail,29.60,16.00,10.00,1.00,27.51,FedEx Trade Network,mishon
6664580,2023-02-01 12:33:39,2023-02-02 00:00:00,10.73,(NO SMARTPOST/MAIL INNOV) - BEST WAY SHOPIFY,fedex,fedex_smartpost_parcel_select,42.20,11.50,8.50,6.50,53.95,FedEx Trade Network,mishon
6664578,2023-02-01 12:10:09,2023-02-02 00:00:00,17.86,Amazon Merchants@ - Standard,ups,ups_standard,43.60,16.00,10.00,1.00,103.44,"New Dundee, ON",partdiscounter
6664577,2023-02-01 12:03:38,2023-02-02 00:00:00,11.24,Amazon Merchants@ - Expedited,ups,ups_standard,81.00,4.00,2.00,23.00,59.83,"New Dundee, ON",partdiscounter
6664575,2023-02-01 12:43:02,2023-02-02 00:00:00,11.32,STANDARD - BEST WAY EBAY,fedex,fedex_home_delivery,211.90,12.00,12.00,12.00,199.95,FedEx Trade Network,mishon
6664574,2023-02-01 12:41:40,2023-02-02 00:00:00,7.96,STANDARD - BEST WAY EBAY,fedex,fedex_smartpost_parcel_select,84.50,11.50,8.50,6.50,69.95,FedEx Trade Network,mishon
6664558,2023-02-01 12:22:39,2023-02-02 00:00:00,6.44,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,15.50,16.00,10.00,1.00,21.30,FedEx Trade Network,mishon
6664549,2023-02-01 11:53:01,2023-02-02 00:00:00,13.06,Amazon Merchants@ - Expedited,canada_post,expedited_parcel,54.20,15.50,11.50,3.50,66.61,"New Dundee, ON",partdiscounter
6664547,2023-02-01 11:48:34,2023-02-02 00:00:00,16.07,Amazon Merchants@ - Standard,ups,ups_standard,116.20,4.00,4.00,24.00,163.70,"New Dundee, ON",partdiscounter
6664529,2023-02-01 12:21:04,2023-02-02 00:00:00,9.54,STANDARD - BEST WAY EBAY,stamps_com,usps_priority_mail,33.10,16.00,10.00,1.00,59.95,FedEx Trade Network,mishon
6664516,2023-02-01 11:40:43,2023-02-02 00:00:00,12.03,Amazon Merchants@ - Expedited,ups,ups_standard,123.20,15.50,11.50,3.50,135.54,"New Dundee, ON",partdiscounter
6664515,2023-02-01 11:34:53,2023-02-02 00:00:00,13.49,Amazon Merchants@ - Standard,ups,ups_standard,4.90,16.00,10.00,1.00,25.70,"New Dundee, ON",partdiscounter
6664513,2023-02-01 12:10:45,2023-02-02 00:00:00,4.88,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,8.40,16.00,10.00,1.00,13.86,FedEx Trade Network,mishon
6664512,2023-02-01 12:09:26,2023-02-02 00:00:00,6.00,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,12.30,10.00,6.00,1.00,21.55,FedEx Trade Network,mishon
6664510,2023-02-01 12:05:23,2023-02-02 00:00:00,8.70,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,54.90,16.00,10.00,1.00,42.75,FedEx Trade Network,mishon
6664509,2023-02-01 12:04:04,2023-02-02 00:00:00,7.91,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,82.70,16.00,10.00,1.00,37.75,FedEx Trade Network,mishon
6664508,2023-02-01 12:01:28,2023-02-02 00:00:00,4.31,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,4.90,10.00,6.00,1.00,14.02,FedEx Trade Network,mishon
6664489,2023-02-01 12:08:47,2023-02-02 00:00:00,4.44,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,5.60,16.00,10.00,1.00,13.95,FedEx Trade Network,mishon
6664488,2023-02-01 12:07:31,2023-02-02 00:00:00,3.97,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,3.50,16.00,10.00,1.00,9.95,FedEx Trade Network,mishon
6664477,2023-02-01 11:59:18,2023-02-02 00:00:00,8.06,STANDARD - BEST WAY EBAY,fedex,fedex_ground,79.20,11.50,8.50,6.50,123.90,FedEx Trade Network,mishon
6664475,2023-02-01 12:00:15,2023-02-02 00:00:00,9.54,STANDARD - BEST WAY EBAY,stamps_com,usps_priority_mail,16.90,16.00,10.00,1.00,21.95,FedEx Trade Network,mishon
6664474,2023-02-01 11:57:28,2023-02-02 00:00:00,9.47,STANDARD - BEST WAY EBAY,fedex,fedex_home_delivery,169.00,12.00,12.00,12.00,329.95,FedEx Trade Network,mishon
6664455,2023-02-01 11:53:22,2023-02-02 00:00:00,4.20,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,5.30,10.00,6.00,1.00,9.95,FedEx Trade Network,mishon
6664448,2023-02-01 11:41:34,2023-02-02 00:00:00,7.96,STANDARD - BEST WAY AMAZON,fedex,fedex_smartpost_parcel_select,26.40,16.00,10.00,1.00,37.99,FedEx Trade Network,mishon
6664447,2023-02-01 11:37:47,2023-02-02 00:00:00,9.25,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,47.20,11.50,8.50,6.50,63.55,FedEx Trade Network,mishon
6664446,2023-02-01 11:36:45,2023-02-02 00:00:00,8.37,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,18.30,16.00,10.00,1.00,28.48,FedEx Trade Network,mishon
6664444,2023-02-01 11:33:30,2023-02-02 00:00:00,8.37,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,28.20,16.00,10.00,1.00,45.23,FedEx Trade Network,mishon
6664425,2023-02-01 11:12:03,2023-02-02 00:00:00,11.85,Amazon Merchants@ - Expedited,canada_post,expedited_parcel,16.20,16.00,10.00,1.00,37.88,"New Dundee, ON",partdiscounter
6664424,2023-02-01 11:04:25,2023-02-02 00:00:00,12.76,Amazon Merchants@ - Expedited,canada_post,expedited_parcel,6.30,16.00,10.00,1.00,21.41,"New Dundee, ON",partdiscounter
6664423,2023-02-01 11:37:46,2023-02-02 00:00:00,6.44,STANDARD - BEST WAY EBAY,stamps_com,usps_first_class_mail,15.50,16.00,10.00,1.00,19.95,FedEx Trade Network,mishon
6664421,2023-02-01 11:34:38,2023-02-02 00:00:00,9.21,STANDARD - BEST WAY EBAY,fedex,fedex_ground,139.00,24.00,4.00,4.00,49.95,FedEx Trade Network,mishon
6664414,2023-02-01 11:37:32,2023-02-02 00:00:00,10.65,eBay - Expedited,ups,ups_standard,15.50,16.00,10.00,1.00,39.49,"New Dundee, ON",partdiscounter
6664402,2023-02-01 11:32:32,2023-02-02 00:00:00,4.20,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,7.00,10.00,6.00,1.00,21.40,FedEx Trade Network,mishon
6664401,2023-02-01 11:32:36,2023-02-02 00:00:00,12.38,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,184.80,10.00,9.00,6.00,149.75,FedEx Trade Network,mishon
6664400,2023-02-01 11:30:28,2023-02-02 00:00:00,4.44,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,5.60,16.00,10.00,1.00,13.95,FedEx Trade Network,mishon
6664398,2023-02-01 11:26:52,2023-02-02 00:00:00,4.44,STANDARD - BEST WAY AMAZON,stamps_com,usps_first_class_mail,7.00,16.00,10.00,1.00,19.45,FedEx Trade Network,mishon
6664395,2023-02-01 11:23:39,2023-02-02 00:00:00,10.85,STANDARD - BEST WAY AMAZON,stamps_com,usps_priority_mail,17.60,16.00,10.00,1.00,24.95,FedEx Trade Network,mishon
